Index,위도값,경도값,RSE_ID,ExitingCount,EnteringCount,Address,Date
38,36.73389,127.28353,162005480,60325,60193,대한민국 충청남도 천안시 동남구 수신면 속창리 143-11,2024-04-19
5,37.15923,127.08844,162006058,112855,115721,대한민국 경기도 오산시 부산동 157-3,2024-04-12
50,35.3725,129.05333,262002432,42224,40933,대한민국 경상남도 양산시 산막동 354,2024-04-20
55,35.28722,129.10333,262002305,31684,34537,대한민국 부산광역시 금정구 노포동 1112-8,2024-04-05
32,35.90586,128.4924,262003687,70945,71795,대한민국 경상북도 칠곡군 지천면 오산리 762-2,2024-04-15
32,36.64024,127.37826,162005324,78120,77832,대한민국 충청북도 청주시 흥덕구 강내면 학천리 511-4,2024-04-21
6,36.88167,127.18917,162005723,119427,119132,대한민국 충청남도 천안시 서북구 성거읍 정촌리 232-38,2024-04-17
4,37.2571,127.10411,162006167,119904,122676,대한민국 경기도 용인시 기흥구 보라동 380-8,2024-04-05
87,36.2971,127.59527,462004814,7828,7804,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-12
68,35.87981,128.83829,262003338,26432,26568,대한민국 경상북도 경산시 진량읍 문천리 산26-2,2024-04-04
67,35.576942,129.133043,362002668,35352,35092,대한민국 울산광역시 울주군 언양읍 직동리 945-20,2024-04-09
49,35.856642,129.079858,362003058,41509,40787,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-16
8,36.88167,127.18917,162005723,121570,120952,대한민국 충청남도 천안시 서북구 성거읍 정촌리 232-38,2024-04-04
42,35.90045,128.67529,262003501,49518,50122,대한민국 대구광역시 동구 둔산동 594-2,2024-04-05
59,36.48658,127.42949,162005134,36242,36212,대한민국 충청북도 청주시 서원구 현도면 선동리 284-13,2024-04-14
56,35.32861,129.05694,262002365,37789,37940,대한민국 경상남도 양산시 동면 내송리 산76-1,2024-04-14
76,36.27954,127.69244,262004721,25205,25232,대한민국 충청북도 옥천군 동이면 조령리 산26-3,2024-04-16
39,36.39055,127.42292,162005018,73497,73591,대한민국 대전광역시 대덕구 연축동 278,2024-04-21
81,36.21047,127.94939,262004437,23592,23610,대한민국 충청북도 영동군 추풍령면 계룡리 241-1,2024-04-22
28,35.97664,128.43275,262003788,69718,68817,대한민국 경상북도 칠곡군 왜관읍 삼청리 21-29번지,2024-04-19
27,36.58449,127.42647,162005243,71749,64872,대한민국 충청북도 청주시 서원구 남이면 석실리 365-12,2024-04-02
66,35.814039,129.169968,362002953,25234,24969,대한민국 경상북도 경주시 율동 947-5,2024-04-12
47,35.877,128.76547,262003406,43575,43587,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-20
11,37.34333,127.10556,162006266,128024,125442,대한민국 경기도 성남시 분당구 구미동 173-2,2024-04-21
87,36.42691,127.41836,162005062,13125,11921,대한민국 대전광역시 대덕구 상서동 352-7,2024-04-09
60,35.856642,129.079858,362003058,31330,31148,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-20
7,36.84408,127.17605,162005679,128542,128775,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-15
21,36.55249,127.43174,162005208,77923,87254,대한민국 충청북도 청주시 서원구 남이면 외천리 187-6,2024-04-02
22,36.55249,127.43174,162005208,74558,82438,대한민국 충청북도 청주시 서원구 남이면 외천리 187-6,2024-04-19
33,37.01353,127.14477,462005881,57324,55513,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-05
44,35.27917,129.11472,262002290,43196,41052,대한민국 부산광역시 금정구 선동 560,2024-04-12
89,36.29766,127.59916,462004812,8638,8628,대한민국 충청북도 옥천군 옥천읍 매화리 291-9,2024-04-19
26,37.01353,127.14477,462005881,86750,83327,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-14
87,36.29766,127.59916,462004812,9822,9803,대한민국 충청북도 옥천군 옥천읍 매화리 291-9,2024-04-14
26,36.70424,127.34704,162005405,87639,87764,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-07
92,36.85541,127.18106,162005692,6453,6470,대한민국 충청남도 천안시 서북구 성거읍 요방리 117-3,2024-04-20
78,36.22234,127.90606,262004479,21894,22229,대한민국 충청북도 영동군 황간면 마산리 269-2,2024-04-10
40,35.90045,128.67529,262003501,56679,57792,대한민국 대구광역시 동구 둔산동 594-2,2024-04-11
94,36.65787,127.36991,162005342,2864,2889,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-17
56,35.28722,129.10333,262002305,39398,43304,대한민국 부산광역시 금정구 노포동 1112-8,2024-04-21
25,35.95647,128.45522,262003756,60834,61693,대한민국 경상북도 칠곡군 지천면 연화리 772-11,2024-04-12
37,36.64024,127.37826,162005324,61318,62993,대한민국 충청북도 청주시 흥덕구 강내면 학천리 511-4,2024-04-16
7,36.97148,127.16928,162005828,122790,127617,대한민국 경기도 안성시 공도읍 건천리 189-4,2024-04-16
46,35.27917,129.11472,262002290,48650,45666,대한민국 부산광역시 금정구 선동 560,2024-04-09
38,36.73389,127.28353,162005480,58592,58392,대한민국 충청남도 천안시 동남구 수신면 속창리 143-11,2024-04-17
20,36.72039,127.33097,162005435,94278,93700,대한민국 충청북도 청주시 흥덕구 옥산면 사정리 산22-1,2024-04-07
60,35.54778,129.12444,262002639,31079,31278,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-06
23,35.95647,128.45522,262003756,81128,81941,대한민국 경상북도 칠곡군 지천면 연화리 772-11,2024-04-15
51,36.35164,127.50214,162004920,38426,38512,대한민국 대전광역시 동구 신상동 171-1,2024-04-10
2,37.27944,127.10353,162006192,146513,138353,대한민국 경기도 용인시 기흥구 신갈동 384-10,2024-04-08
86,37.07361,127.13444,162005949,12883,12816,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-08
4,37.15923,127.08844,162006058,129915,132997,대한민국 경기도 오산시 부산동 157-3,2024-04-22
20,35.91571,128.65202,262003528,86841,87575,대한민국 대구광역시 동구 도동 231,2024-04-08
44,35.43944,129.07833,262002510,49930,50654,대한민국 경상남도 양산시 하북면 용연리 산83-4,2024-04-22
82,36.13882,128.06343,262004287,22967,22601,대한민국 경상북도 김천시 봉산면 신리 325-4,2024-04-16
4,37.15923,127.08844,162006058,124212,127535,대한민국 경기도 오산시 부산동 157-3,2024-04-18
88,36.42691,127.41836,162005062,9835,8876,대한민국 대전광역시 대덕구 상서동 352-7,2024-04-22
89,36.42691,127.41836,162005062,9439,8386,대한민국 대전광역시 대덕구 상서동 352-7,2024-04-08
75,36.27247,127.73767,262004680,23883,23883,대한민국 충청북도 영동군 용산면 부상리 408-1,2024-04-13
63,35.613003,129.145706,362002711,36273,36202,대한민국 울산광역시 울주군 두서면 구량리 282-1,2024-04-01
45,35.27917,129.11472,262002290,45189,43096,대한민국 부산광역시 금정구 선동 560,2024-04-18
63,36.15672,128.19537,262004150,27165,27588,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-10
72,36.29508,127.6018,262004808,26942,26585,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-16
8,37.05325,127.13641,162005925,117660,114965,대한민국 경기도 안성시 원곡면 지문리 산133-4,2024-04-16
7,37.2571,127.10411,162006167,121567,120726,대한민국 경기도 용인시 기흥구 보라동 380-8,2024-04-20
41,35.90045,128.67529,262003501,52124,51278,대한민국 대구광역시 동구 둔산동 594-2,2024-04-17
72,35.724461,129.194676,362002843,24761,24866,대한민국 경상북도 경주시 내남면 월산리 1097-3,2024-04-04
73,36.15672,128.19537,262004150,26821,26619,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-16
54,36.35164,127.50214,162004920,34452,34539,대한민국 대전광역시 동구 신상동 171-1,2024-04-05
85,36.2971,127.59527,462004814,9421,9423,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-10
74,36.27247,127.73767,262004680,24756,24719,대한민국 충청북도 영동군 용산면 부상리 408-1,2024-04-06
80,36.28039,127.67961,262004734,19673,19723,대한민국 충청북도 옥천군 동이면 조령리 산40-2,2024-04-10
48,35.87467,128.73658,262003435,37469,37781,대한민국 대구광역시 동구 괴전동 산24-2,2024-04-05
50,35.877,128.76547,262003406,48818,48651,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-07
23,37.01353,127.14477,462005881,81909,78491,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-01
80,36.21047,127.94939,262004437,19990,19985,대한민국 충청북도 영동군 추풍령면 계룡리 241-1,2024-04-05
10,36.97148,127.16928,162005828,120159,124144,대한민국 경기도 안성시 공도읍 건천리 189-4,2024-04-03
49,36.1362,128.31906,262004031,45404,45130,대한민국 경상북도 구미시 도량동 449,2024-04-01
79,36.22234,127.90606,262004479,25865,25967,대한민국 충청북도 영동군 황간면 마산리 269-2,2024-04-02
86,36.29766,127.59916,462004812,8772,8789,대한민국 충청북도 옥천군 옥천읍 매화리 291-9,2024-04-10
92,36.73039,127.26357,162005500,5589,5577,대한민국 충청남도 천안시 동남구 수신면 신풍리 462-2,2024-04-04
60,35.54778,129.12444,262002639,35697,36239,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-14
68,36.29508,127.6018,262004808,25240,25177,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-10
62,35.669408,129.175983,362002779,29258,29338,대한민국 울산광역시 울주군 두서면 전읍리 331-3,2024-04-13
48,37.405833,127.094167,162006338,40262,47131,대한민국 경기도 성남시 분당구 삼평동 418-1,2024-04-10
30,36.70424,127.34704,162005405,60926,61233,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-05
71,36.15672,128.19537,262004150,30649,30962,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-01
19,35.91542,128.61307,262003565,89709,91767,대한민국 대구광역시 북구 검단동 1393-216,2024-04-15
75,35.793205,129.193445,362002920,24516,24646,대한민국 경상북도 경주시 내남면 망성리 15-10,2024-04-19
90,37.33278,127.10361,462006250,8209,8128,대한민국 경기도 용인시 수지구 죽전동 866-14,2024-04-11
14,36.80417,127.165,162005633,108306,112472,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-07
69,35.576942,129.133043,362002668,26951,26622,대한민국 울산광역시 울주군 언양읍 직동리 945-20,2024-04-11
71,36.15672,128.19537,262004150,21968,21979,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-12
4,37.15923,127.08844,162006058,126007,128890,대한민국 경기도 오산시 부산동 157-3,2024-04-20
16,36.51436,127.42951,162005164,88692,88752,대한민국 충청북도 청주시 서원구 현도면 우록리 773-22,2024-04-22
13,37.37306,127.10556,462006299,109203,113364,대한민국 경기도 성남시 분당구 성남대로407번길 26,2024-04-07
90,36.73039,127.26357,162005500,7494,7466,대한민국 충청남도 천안시 동남구 수신면 신풍리 462-2,2024-04-15
87,36.2971,127.59527,462004814,9865,9833,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-11
19,35.91542,128.61307,262003565,81841,83548,대한민국 대구광역시 북구 검단동 1393-216,2024-04-20
68,35.87981,128.83829,262003338,26498,26758,대한민국 경상북도 경산시 진량읍 문천리 산26-2,2024-04-03
59,35.856642,129.079858,362003058,31214,31209,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-19
42,35.90045,128.67529,262003501,62067,63752,대한민국 대구광역시 동구 둔산동 594-2,2024-04-14
84,36.28039,127.67961,262004734,19196,19192,대한민국 충청북도 옥천군 동이면 조령리 산40-2,2024-04-22
27,35.90452,128.56087,262003614,74205,70205,대한민국 대구광역시 북구 노곡로3길 23-3,2024-04-13
20,35.91571,128.65202,262003528,85186,85698,대한민국 대구광역시 동구 도동 231,2024-04-01
45,35.43944,129.07833,262002510,48196,48762,대한민국 경상남도 양산시 하북면 용연리 산83-4,2024-04-11
44,35.43944,129.07833,262002510,51024,51858,대한민국 경상남도 양산시 하북면 용연리 산83-4,2024-04-21
33,36.04974,128.40865,262003880,65725,66494,대한민국 경상북도 칠곡군 석적읍 포남리 597-8,2024-04-13
2,37.27944,127.10353,162006192,137496,131109,대한민국 경기도 용인시 기흥구 신갈동 384-10,2024-04-19
76,36.27954,127.69244,262004721,29235,29260,대한민국 충청북도 옥천군 동이면 조령리 산26-3,2024-04-21
66,35.918066,129.006783,362003161,31850,32350,대한민국 경상북도 영천시 북안면 임포리 385-5,2024-04-21
95,36.71603,127.34914,162005422,438,436,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 287,2024-04-17
51,35.877,128.76547,262003406,43556,43244,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-15
17,37.31222,127.10583,162006230,94149,89367,대한민국 경기도 용인시 기흥구 보정동 1105-2,2024-04-15
21,36.55249,127.43174,162005208,78691,85133,대한민국 충청북도 청주시 서원구 남이면 외천리 187-6,2024-04-10
12,37.2571,127.10411,162006167,104752,106580,대한민국 경기도 용인시 기흥구 보라동 380-8,2024-04-16
13,37.37306,127.10556,462006299,103853,107670,대한민국 경기도 성남시 분당구 성남대로407번길 26,2024-04-18
60,35.856642,129.079858,362003058,28876,29013,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-17
82,36.31666,127.5576,462004853,13252,15429,대한민국 충청북도 옥천군 옥천읍 옥각리 산63-2,2024-04-03
68,35.576942,129.133043,362002668,29569,28592,대한민국 울산광역시 울주군 언양읍 직동리 945-20,2024-04-22
54,37.23222,127.10694,162006144,37110,37847,대한민국 경기도 용인시 기흥구 공세동 656-16,2024-04-13
78,36.21047,127.94939,262004437,27100,27147,대한민국 충청북도 영동군 추풍령면 계룡리 241-1,2024-04-08
18,36.46767,127.42078,162005108,86325,87305,대한민국 충청북도 청주시 서원구 현도면 매봉리 344-1,2024-04-09
64,35.32861,129.05694,262002365,32880,32803,대한민국 경상남도 양산시 동면 내송리 산76-1,2024-04-22
25,35.90452,128.56087,262003614,80192,75756,대한민국 대구광역시 북구 노곡로3길 23-3,2024-04-01
41,36.73389,127.28353,162005480,57851,57656,대한민국 충청남도 천안시 동남구 수신면 속창리 143-11,2024-04-15
78,36.27095,127.831,262004582,25522,25552,대한민국 충청북도 영동군 용산면 구촌리 13-1,2024-04-01
84,36.94295,127.19273,162005791,12873,12878,대한민국 충청남도 천안시 서북구 입장면 연곡길 407,2024-04-04
75,35.793205,129.193445,362002920,23260,23407,대한민국 경상북도 경주시 내남면 망성리 15-10,2024-04-18
32,36.39055,127.42292,162005018,68487,68086,대한민국 대전광역시 대덕구 연축동 278,2024-04-01
11,36.942,127.1897,162005789,130673,130643,대한민국 충청남도 천안시 서북구 입장면 가산리 362-15,2024-04-07
31,36.68178,127.36983,162005373,70526,70542,대한민국 충청북도 청주시 흥덕구 옥산면 국사리 203,2024-04-13
57,35.32861,129.05694,262002365,31408,31561,대한민국 경상남도 양산시 동면 내송리 산76-1,2024-04-17
28,36.04974,128.40865,262003880,76468,76889,대한민국 경상북도 칠곡군 석적읍 포남리 597-8,2024-04-08
48,37.23222,127.10694,162006144,46745,48432,대한민국 경기도 용인시 기흥구 공세동 656-16,2024-04-15
69,36.15981,128.22747,262004121,32363,31618,대한민국 경상북도 김천시 아포읍 봉산리 1229-11,2024-04-02
15,37.12663,127.09778,162006045,95525,92204,대한민국 경기도 평택시 진위면 동천리 596-3,2024-04-03
25,35.90452,128.56087,262003614,74405,67918,대한민국 대구광역시 북구 노곡로3길 23-3,2024-04-09
8,36.88167,127.18917,162005723,100526,99752,대한민국 충청남도 천안시 서북구 성거읍 정촌리 232-38,2024-04-12
87,36.2971,127.59527,462004814,9615,9587,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-06
63,35.25667,129.10056,462002266,36134,33688,대한민국 부산광역시 금정구 구서동 34,2024-04-15
23,35.95647,128.45522,262003756,75717,76921,대한민국 경상북도 칠곡군 지천면 연화리 772-11,2024-04-04
93,36.73039,127.26357,162005500,7075,7063,대한민국 충청남도 천안시 동남구 수신면 신풍리 462-2,2024-04-21
44,36.34686,127.4713,162004949,47471,47454,대한민국 대전광역시 동구 비룡동 416-1,2024-04-18
78,36.15056,128.03339,262004318,24082,24123,대한민국 경상북도 김천시 봉산면 태화리 155-4,2024-04-22
4,37.15923,127.08844,162006058,129905,133241,대한민국 경기도 오산시 부산동 157-3,2024-04-03
47,35.87467,128.73658,262003435,42722,42569,대한민국 대구광역시 동구 괴전동 산24-2,2024-04-10
15,37.31222,127.10583,162006230,94547,88308,대한민국 경기도 용인시 기흥구 보정동 1105-2,2024-04-22
0,37.09439,127.12184,162005969,168889,170200,대한민국 경기도 용인시 처인구 남사읍 진목리 949-383,2024-04-21
44,36.34686,127.4713,162004949,43580,43253,대한민국 대전광역시 동구 비룡동 416-1,2024-04-05
78,36.15056,128.03339,262004318,21505,21572,대한민국 경상북도 김천시 봉산면 태화리 155-4,2024-04-17
30,35.90586,128.4924,262003687,67683,66782,대한민국 경상북도 칠곡군 지천면 오산리 762-2,2024-04-03
68,36.29508,127.6018,262004808,25081,24981,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-18
61,35.669408,129.175983,362002779,34406,34482,대한민국 울산광역시 울주군 두서면 전읍리 331-3,2024-04-22
69,36.29508,127.6018,262004808,25676,25599,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-04
30,36.37486,127.43024,162005000,66150,64855,대한민국 대전광역시 대덕구 법동 산14-3,2024-04-16
84,36.94295,127.19273,162005791,12332,12352,대한민국 충청남도 천안시 서북구 입장면 연곡길 407,2024-04-12
90,37.07361,127.13444,162005949,6829,6849,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-16
83,36.13882,128.06343,262004287,24679,24124,대한민국 경상북도 김천시 봉산면 신리 325-4,2024-04-09
76,36.27954,127.69244,262004721,22762,22773,대한민국 충청북도 옥천군 동이면 조령리 산26-3,2024-04-17
59,35.28722,129.10333,262002305,38778,43776,대한민국 부산광역시 금정구 노포동 1112-8,2024-04-01
80,36.22234,127.90606,262004479,22491,22704,대한민국 충청북도 영동군 황간면 마산리 269-2,2024-04-06
2,37.16678,127.09193,162006064,150693,152935,대한민국 경기도 화성시 송동 425-9,2024-04-21
94,36.65787,127.36991,162005342,2534,2538,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-09
73,36.281111,127.755556,462004623,28603,28658,대한민국 충청북도 옥천군 청성면 조천리 253,2024-04-01
7,36.88167,127.18917,162005723,123179,122839,대한민국 충청남도 천안시 서북구 성거읍 정촌리 232-38,2024-04-22
1,37.09439,127.12184,162005969,149255,151781,대한민국 경기도 용인시 처인구 남사읍 진목리 949-383,2024-04-16
68,35.25667,129.10056,462002266,32546,30797,대한민국 부산광역시 금정구 구서동 34,2024-04-02
12,36.942,127.1897,162005789,122300,122239,대한민국 충청남도 천안시 서북구 입장면 가산리 362-15,2024-04-08
78,36.27095,127.831,262004582,22894,22795,대한민국 충청북도 영동군 용산면 구촌리 13-1,2024-04-06
19,35.91542,128.61307,262003565,85217,88031,대한민국 대구광역시 북구 검단동 1393-216,2024-04-09
5,37.15923,127.08844,162006058,126781,129667,대한민국 경기도 오산시 부산동 157-3,2024-04-06
47,36.1362,128.31906,262004031,50394,49004,대한민국 경상북도 구미시 도량동 449,2024-04-07
16,36.80417,127.165,162005633,92520,91250,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-10
80,36.22234,127.90606,262004479,27846,28102,대한민국 충청북도 영동군 황간면 마산리 269-2,2024-04-07
35,36.70424,127.34704,162005405,63107,63942,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-22
25,36.70424,127.34704,162005405,85325,85444,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-21
31,36.58449,127.42647,162005243,65078,57343,대한민국 충청북도 청주시 서원구 남이면 석실리 365-12,2024-04-17
45,36.34686,127.4713,162004949,53859,56719,대한민국 대전광역시 동구 비룡동 416-1,2024-04-01
2,37.12583,127.09694,162006016,135238,134199,대한민국 경기도 평택시 진위면 동천리 602-2,2024-04-20
75,36.27954,127.69244,262004721,28429,28459,대한민국 충청북도 옥천군 동이면 조령리 산26-3,2024-04-14
12,36.942,127.1897,162005789,108452,108454,대한민국 충청남도 천안시 서북구 입장면 가산리 362-15,2024-04-04
66,35.918066,129.006783,362003161,30406,31379,대한민국 경상북도 영천시 북안면 임포리 385-5,2024-04-22
76,36.15056,128.03339,262004318,25703,25809,대한민국 경상북도 김천시 봉산면 태화리 155-4,2024-04-01
17,36.51436,127.42951,162005164,84218,84846,대한민국 충청북도 청주시 서원구 현도면 우록리 773-22,2024-04-03
14,37.31222,127.10583,162006230,92837,87154,대한민국 경기도 용인시 기흥구 보정동 1105-2,2024-04-17
39,36.37486,127.43024,162005000,73036,73022,대한민국 대전광역시 대덕구 법동 산14-3,2024-04-14
23,37.01353,127.14477,462005881,77087,76704,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-09
36,36.42571,127.41682,162005060,55935,56926,대한민국 대전광역시 대덕구 상서동 359-19,2024-04-05
12,37.34333,127.10556,162006266,129470,127845,대한민국 경기도 성남시 분당구 구미동 173-2,2024-04-07
5,37.27944,127.10353,162006192,144205,137582,대한민국 경기도 용인시 기흥구 신갈동 384-10,2024-04-14
58,35.856642,129.079858,362003058,27007,27022,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-05
90,36.73039,127.26357,162005500,5296,5285,대한민국 충청남도 천안시 동남구 수신면 신풍리 462-2,2024-04-10
41,36.3585,127.45505,162004969,65731,65388,대한민국 대전광역시 대덕구 비래동 23-3번지,2024-04-07
15,37.12663,127.09778,162006045,83532,80184,대한민국 경기도 평택시 진위면 동천리 596-3,2024-04-05
48,35.3725,129.05333,262002432,49850,48940,대한민국 경상남도 양산시 산막동 354,2024-04-07
24,35.95647,128.45522,262003756,78197,79692,대한민국 경상북도 칠곡군 지천면 연화리 772-11,2024-04-11
30,35.90586,128.4924,262003687,71588,73051,대한민국 경상북도 칠곡군 지천면 오산리 762-2,2024-04-01
43,36.34686,127.4713,162004949,48495,48525,대한민국 대전광역시 동구 비룡동 416-1,2024-04-13
20,35.91571,128.65202,262003528,75593,75604,대한민국 대구광역시 동구 도동 231,2024-04-18
58,35.25667,129.10056,462002266,30949,28524,대한민국 부산광역시 금정구 구서동 34,2024-04-17
80,36.19304,128.00252,262004374,26818,26909,대한민국 경상북도 김천시 봉산면 광천리 798,2024-04-08
80,36.19304,128.00252,262004374,27478,27466,대한민국 경상북도 김천시 봉산면 광천리 798,2024-04-21
11,36.84408,127.17605,162005679,96210,96701,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-12
60,35.814039,129.169968,362002953,36267,33769,대한민국 경상북도 경주시 율동 947-5,2024-04-16
52,35.3725,129.05333,262002432,38907,37577,대한민국 경상남도 양산시 산막동 354,2024-04-17
58,35.856642,129.079858,362003058,29550,29478,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-18
77,36.27095,127.831,262004582,22190,22051,대한민국 충청북도 영동군 용산면 구촌리 13-1,2024-04-18
10,37.2571,127.10411,162006167,122984,124905,대한민국 경기도 용인시 기흥구 보라동 380-8,2024-04-09
45,35.49417,129.09639,262002573,43599,44003,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-10
83,36.28039,127.67961,262004734,18955,18949,대한민국 충청북도 옥천군 동이면 조령리 산40-2,2024-04-18
62,36.15981,128.22747,262004121,29736,30068,대한민국 경상북도 김천시 아포읍 봉산리 1229-11,2024-04-04
44,35.49417,129.09639,262002573,55000,55358,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-01
41,35.43944,129.07833,262002510,59749,60377,대한민국 경상남도 양산시 하북면 용연리 산83-4,2024-04-08
88,36.2971,127.59527,462004814,7662,7676,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-17
74,36.29508,127.6018,262004808,28594,28286,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-02
21,37.01353,127.14477,462005881,78423,77654,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-04
10,36.97148,127.16928,162005828,124158,125705,대한민국 경기도 안성시 공도읍 건천리 189-4,2024-04-11
23,35.95647,128.45522,262003756,72039,73089,대한민국 경상북도 칠곡군 지천면 연화리 772-11,2024-04-17
70,36.30847,127.57572,162004836,25442,25418,대한민국 충청북도 옥천군 옥천읍 문정리 263-1,2024-04-04
91,36.65787,127.36991,162005342,3759,3745,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-01
53,35.87467,128.73658,262003435,44739,45133,대한민국 대구광역시 동구 괴전동 산24-2,2024-04-08
15,37.12663,127.09778,162006045,90713,87534,대한민국 경기도 평택시 진위면 동천리 596-3,2024-04-17
16,36.80417,127.165,162005633,86691,86645,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-17
53,36.35164,127.50214,162004920,39035,39242,대한민국 대전광역시 동구 신상동 171-1,2024-04-06
73,36.281111,127.755556,462004623,24944,24927,대한민국 충청북도 옥천군 청성면 조천리 253,2024-04-03
65,35.918066,129.006783,362003161,25261,25640,대한민국 경상북도 영천시 북안면 임포리 385-5,2024-04-18
88,36.42691,127.41836,162005062,9233,8203,대한민국 대전광역시 대덕구 상서동 352-7,2024-04-14
18,36.46767,127.42078,162005108,99262,99249,대한민국 충청북도 청주시 서원구 현도면 매봉리 344-1,2024-04-07
49,36.33218,127.53434,162004882,40011,38292,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-10
6,36.91226,127.18921,162005757,125036,124881,대한민국 충청남도 천안시 서북구 입장면 용정리 51-8,2024-04-06
71,36.281111,127.755556,462004623,25103,25100,대한민국 충청북도 옥천군 청성면 조천리 253,2024-04-04
84,36.94295,127.19273,162005791,18959,19020,대한민국 충청남도 천안시 서북구 입장면 연곡길 407,2024-04-16
17,36.51436,127.42951,162005164,85693,86110,대한민국 충청북도 청주시 서원구 현도면 우록리 773-22,2024-04-20
45,35.27917,129.11472,262002290,47118,44729,대한민국 부산광역시 금정구 선동 560,2024-04-06
91,36.65787,127.36991,162005342,2724,2799,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-02
90,37.33278,127.10361,462006250,9198,9120,대한민국 경기도 용인시 수지구 죽전동 866-14,2024-04-08
87,36.2971,127.59527,462004814,10301,10284,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-15
9,37.2571,127.10411,162006167,139898,139973,대한민국 경기도 용인시 기흥구 보라동 380-8,2024-04-07
67,35.918066,129.006783,362003161,31395,31539,대한민국 경상북도 영천시 북안면 임포리 385-5,2024-04-14
18,35.91542,128.61307,262003565,81772,83377,대한민국 대구광역시 북구 검단동 1393-216,2024-04-04
40,36.07013,128.37529,262003923,59484,59923,대한민국 경상북도 구미시 오태동 228-2,2024-04-06
46,35.877,128.76547,262003406,43596,43745,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-13
65,35.613003,129.145706,362002711,28293,28309,대한민국 울산광역시 울주군 두서면 구량리 282-1,2024-04-20
21,35.91571,128.65202,262003528,78260,78373,대한민국 대구광역시 동구 도동 231,2024-04-06
81,36.21047,127.94939,262004437,27174,27182,대한민국 충청북도 영동군 추풍령면 계룡리 241-1,2024-04-21
14,37.31222,127.10583,162006230,95504,88255,대한민국 경기도 용인시 기흥구 보정동 1105-2,2024-04-19
90,37.07361,127.13444,162005949,7818,7768,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-14
86,37.07361,127.13444,162005949,12250,12214,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-11
33,36.68178,127.36983,162005373,65874,65822,대한민국 충청북도 청주시 흥덕구 옥산면 국사리 203,2024-04-04
